id,focus,signal,slack,drag,confidence,score,lane
l001,lease drift,35,33,6,25,141,watch
l002,replica lag,35,34,6,55,202,ship
l003,membership churn,35,35,6,85,263,ship
l004,quorum health,35,36,18,25,120,watch
l005,lease drift,35,37,18,55,181,watch
l006,replica lag,35,38,18,85,242,ship
l007,membership churn,35,39,34,25,91,hold
l008,quorum health,35,40,34,55,152,watch
l009,lease drift,35,41,34,85,213,ship
l010,replica lag,60,42,6,25,200,ship
l011,membership churn,60,43,6,55,261,ship
l012,quorum health,60,44,6,85,322,ship
l013,lease drift,60,45,18,25,179,watch
l014,replica lag,60,46,18,55,240,ship
l015,membership churn,60,47,18,85,301,ship
l016,quorum health,60,48,34,25,150,watch
l017,lease drift,60,32,34,55,194,ship
l018,replica lag,60,33,34,85,255,ship
l019,membership churn,85,34,6,25,242,ship
l020,quorum health,85,35,6,55,303,ship
l021,lease drift,85,36,6,85,364,ship
l022,replica lag,85,37,18,25,221,ship
l023,membership churn,85,38,18,55,282,ship
l024,quorum health,85,39,18,85,343,ship
l025,lease drift,85,40,34,25,192,ship
l026,replica lag,85,41,34,55,253,ship
l027,membership churn,85,42,34,85,314,ship
